locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBKIICBG_04442	CDS	534	blc_1		COG3040	Outer membrane lipoprotein Blc
MBKIICBG_04443	gene	729	mlrA			
MBKIICBG_04443	CDS	729	mlrA		COG0789	HTH-type transcriptional regulator MlrA
MBKIICBG_04444	gene	435				
MBKIICBG_04444	CDS	435				hypothetical protein
MBKIICBG_04445	gene	720				
MBKIICBG_04445	CDS	720				hypothetical protein
MBKIICBG_04446	gene	1260				
MBKIICBG_04446	CDS	1260				hypothetical protein
MBKIICBG_04447	gene	723				
MBKIICBG_04447	CDS	723				hypothetical protein
MBKIICBG_04448	gene	1221	ufaA1			
MBKIICBG_04448	CDS	1221	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
MBKIICBG_04449	gene	486				
MBKIICBG_04449	CDS	486				hypothetical protein
MBKIICBG_04450	gene	525				
MBKIICBG_04450	CDS	525				hypothetical protein
MBKIICBG_04451	gene	552				
MBKIICBG_04451	CDS	552				hypothetical protein
MBKIICBG_04452	gene	960				
MBKIICBG_04452	CDS	960				hypothetical protein
MBKIICBG_04453	gene	1383	lamB_3			
MBKIICBG_04453	CDS	1383	lamB_3			Maltoporin
MBKIICBG_04454	gene	1320	xylA_2			
MBKIICBG_04454	CDS	1320	xylA_2	5.3.1.5		Xylose isomerase
MBKIICBG_04455	gene	1455	uidB			
MBKIICBG_04455	CDS	1455	uidB		COG2211	Glucuronide carrier protein
MBKIICBG_04456	gene	1680	xynB			
MBKIICBG_04456	CDS	1680	xynB	3.2.1.37		Beta-xylosidase
MBKIICBG_04457	gene	639				
MBKIICBG_04457	CDS	639				hypothetical protein
MBKIICBG_04458	gene	870				
MBKIICBG_04458	CDS	870				hypothetical protein
MBKIICBG_04459	gene	675				
MBKIICBG_04459	CDS	675				hypothetical protein
MBKIICBG_04460	gene	348				
MBKIICBG_04460	CDS	348				hypothetical protein
MBKIICBG_04461	gene	480	hcpA_3			
MBKIICBG_04461	CDS	480	hcpA_3		COG3157	Major exported protein
MBKIICBG_04462	gene	480				
MBKIICBG_04462	CDS	480				IS3 family transposase IS1400
MBKIICBG_04463	gene	267				
MBKIICBG_04463	CDS	267				IS3 family transposase IS1400
MBKIICBG_04464	gene	2334				
MBKIICBG_04464	CDS	2334				hypothetical protein
MBKIICBG_04465	gene	321				
MBKIICBG_04465	CDS	321				hypothetical protein
MBKIICBG_04466	gene	228				
MBKIICBG_04466	CDS	228				hypothetical protein
MBKIICBG_04467	gene	195				
MBKIICBG_04467	CDS	195				hypothetical protein
MBKIICBG_04468	gene	267				
MBKIICBG_04468	CDS	267				hypothetical protein
MBKIICBG_04469	gene	738				
MBKIICBG_04469	CDS	738				hypothetical protein
MBKIICBG_04470	gene	246				
MBKIICBG_04470	CDS	246				hypothetical protein
MBKIICBG_04471	gene	567				
MBKIICBG_04471	CDS	567				hypothetical protein
MBKIICBG_04472	gene	1080				
MBKIICBG_04472	CDS	1080				hypothetical protein
MBKIICBG_04473	gene	537				
MBKIICBG_04473	CDS	537				hypothetical protein
MBKIICBG_04474	gene	954				
MBKIICBG_04474	CDS	954				hypothetical protein
MBKIICBG_04475	gene	1263	intA_4			
MBKIICBG_04475	CDS	1263	intA_4		COG0582	Prophage integrase IntA
MBKIICBG_04476	gene	85				
MBKIICBG_04476	tRNA	85				tRNA-Leu(caa)
MBKIICBG_04477	gene	681	can_2			
MBKIICBG_04477	CDS	681	can_2	4.2.1.1	COG0288	Carbonic anhydrase 2
MBKIICBG_04478	gene	1470	dauA_3			
MBKIICBG_04478	CDS	1470	dauA_3		COG0659	C4-dicarboxylic acid transporter DauA
MBKIICBG_04479	gene	1020	ahr			
MBKIICBG_04479	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
MBKIICBG_04480	gene	873	ugpA_2			
MBKIICBG_04480	CDS	873	ugpA_2		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
MBKIICBG_04481	gene	888	lacG_2			
MBKIICBG_04481	CDS	888	lacG_2			Lactose transport system permease protein LacG
MBKIICBG_04482	gene	825	cpdA_2			
MBKIICBG_04482	CDS	825	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
MBKIICBG_04483	gene	1074	ugpC_2			
MBKIICBG_04483	CDS	1074	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
MBKIICBG_04484	gene	1311	ugpB_2			
MBKIICBG_04484	CDS	1311	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
MBKIICBG_04485	gene	900	iolE_4			
MBKIICBG_04485	CDS	900	iolE_4	4.2.1.44	COG1082	Inosose dehydratase
MBKIICBG_04486	gene	885				
MBKIICBG_04486	CDS	885				hypothetical protein
MBKIICBG_04487	gene	1014	iolG_5			
MBKIICBG_04487	CDS	1014	iolG_5	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
MBKIICBG_04488	gene	1941	iolD			
MBKIICBG_04488	CDS	1941	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
MBKIICBG_04489	gene	1914	iolC			
MBKIICBG_04489	CDS	1914	iolC	2.7.1.92		5-dehydro-2-deoxygluconokinase
MBKIICBG_04490	gene	858	hexR_3			
MBKIICBG_04490	CDS	858	hexR_3		COG1737	HTH-type transcriptional regulator HexR
MBKIICBG_04491	gene	222				
MBKIICBG_04491	CDS	222				hypothetical protein
MBKIICBG_04492	gene	810	iolB			
MBKIICBG_04492	CDS	810	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
MBKIICBG_04493	gene	1506	bauC			
MBKIICBG_04493	CDS	1506	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
MBKIICBG_04494	gene	822	iolI			
MBKIICBG_04494	CDS	822	iolI	5.3.99.11	COG1082	Inosose isomerase
MBKIICBG_04495	gene	1503				
MBKIICBG_04495	CDS	1503				hypothetical protein
MBKIICBG_04496	gene	1083	lptG			
MBKIICBG_04496	CDS	1083	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
MBKIICBG_04497	gene	1098	lptF			
MBKIICBG_04497	CDS	1098	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
MBKIICBG_04498	gene	1512	pepA			
MBKIICBG_04498	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
MBKIICBG_04499	gene	444	holC			
MBKIICBG_04499	CDS	444	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
MBKIICBG_04500	gene	2856	valS			
MBKIICBG_04500	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
MBKIICBG_04501	gene	504				
MBKIICBG_04501	CDS	504				hypothetical protein
MBKIICBG_04502	gene	765				
MBKIICBG_04502	CDS	765				hypothetical protein
MBKIICBG_04503	gene	423	rraB			
MBKIICBG_04503	CDS	423	rraB		COG3076	Regulator of ribonuclease activity B
MBKIICBG_04504	gene	1005	argI			
MBKIICBG_04504	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
MBKIICBG_04505	gene	726	yurK			
MBKIICBG_04505	CDS	726	yurK		COG2188	putative HTH-type transcriptional regulator YurK
MBKIICBG_04506	gene	1419				
MBKIICBG_04506	CDS	1419				hypothetical protein
MBKIICBG_04507	gene	1566	ade			
MBKIICBG_04507	CDS	1566	ade	3.5.4.2		Adenine deaminase
MBKIICBG_04508	gene	834	frlD			
MBKIICBG_04508	CDS	834	frlD	2.7.1.-	COG0524	Fructosamine kinase FrlD
MBKIICBG_04509	gene	975	frlB_3			
MBKIICBG_04509	CDS	975	frlB_3	3.5.-.-	COG2222	Fructosamine deglycase FrlB
MBKIICBG_04510	gene	453	tabA			
MBKIICBG_04510	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
MBKIICBG_04511	gene	936	pyrB			
MBKIICBG_04511	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
MBKIICBG_04512	gene	462	pyrI			
MBKIICBG_04512	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
MBKIICBG_04513	gene	387	ridA_1			
MBKIICBG_04513	CDS	387	ridA_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MBKIICBG_04514	gene	2709	mgtA			
MBKIICBG_04514	CDS	2709	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
MBKIICBG_04515	gene	948	treR			
MBKIICBG_04515	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
MBKIICBG_04516	gene	1419	treB			
MBKIICBG_04516	CDS	1419	treB		COG1263	PTS system trehalose-specific EIIBC component
MBKIICBG_04517	gene	1656	treC			
MBKIICBG_04517	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
MBKIICBG_04518	gene	1353	licC_5			
MBKIICBG_04518	CDS	1353	licC_5		COG1455	Lichenan permease IIC component
MBKIICBG_04519	gene	1308	licH_2			
MBKIICBG_04519	CDS	1308	licH_2	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
MBKIICBG_04520	gene	309	celA_2			
MBKIICBG_04520	CDS	309	celA_2	2.7.1.205		PTS system cellobiose-specific EIIB component
MBKIICBG_04521	gene	744	hexR_4			
MBKIICBG_04521	CDS	744	hexR_4		COG1737	HTH-type transcriptional regulator HexR
MBKIICBG_04522	gene	2139	nrdD			
MBKIICBG_04522	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
MBKIICBG_04523	gene	465	nrdG			
MBKIICBG_04523	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
MBKIICBG_04524	gene	285	relE			
MBKIICBG_04524	CDS	285	relE	3.1.-.-	COG2026	mRNA interferase toxin RelE
MBKIICBG_04525	gene	243	relB			
MBKIICBG_04525	CDS	243	relB		COG3077	Antitoxin RelB
MBKIICBG_04526	gene	1911	licR			
MBKIICBG_04526	CDS	1911	licR		COG1762	putative licABCH operon regulator
MBKIICBG_04527	gene	1155	pgl_2			
MBKIICBG_04527	CDS	1155	pgl_2	3.1.1.31	COG2706	6-phosphogluconolactonase
MBKIICBG_04528	gene	741	dgaF			
MBKIICBG_04528	CDS	741	dgaF	4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
MBKIICBG_04529	gene	1119	dgaE			
MBKIICBG_04529	CDS	1119	dgaE	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
MBKIICBG_04530	gene	1134				
MBKIICBG_04530	CDS	1134		3.1.1.-	COG3964	Deacetylase
MBKIICBG_04531	gene	645				
MBKIICBG_04531	CDS	645				hypothetical protein
MBKIICBG_04532	gene	777				
MBKIICBG_04532	CDS	777				hypothetical protein
MBKIICBG_04533	gene	300				
MBKIICBG_04533	CDS	300				hypothetical protein
MBKIICBG_04534	gene	363				
MBKIICBG_04534	CDS	363				hypothetical protein
MBKIICBG_04535	gene	456				
MBKIICBG_04535	CDS	456				hypothetical protein
MBKIICBG_04536	gene	387	cybC			
MBKIICBG_04536	CDS	387	cybC		COG3783	Soluble cytochrome b562
MBKIICBG_04537	gene	1341	pmbA			
MBKIICBG_04537	CDS	1341	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
MBKIICBG_04538	gene	552				
MBKIICBG_04538	CDS	552				hypothetical protein
MBKIICBG_04539	gene	1209				
MBKIICBG_04539	CDS	1209				hypothetical protein
MBKIICBG_04540	gene	528				
MBKIICBG_04540	CDS	528				hypothetical protein
MBKIICBG_04541	gene	1374	mpl			
MBKIICBG_04541	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
MBKIICBG_04542	gene	999	fbp			
MBKIICBG_04542	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
MBKIICBG_04543	gene	999	yjfF			
MBKIICBG_04543	CDS	999	yjfF			Inner membrane ABC transporter permease protein YjfF
MBKIICBG_04544	gene	1026	ytfT			
MBKIICBG_04544	CDS	1026	ytfT			Inner membrane ABC transporter permease protein YtfT
MBKIICBG_04545	gene	1503	fruK			
MBKIICBG_04545	CDS	1503	fruK	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
MBKIICBG_04546	gene	957	ytfQ			
MBKIICBG_04546	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
MBKIICBG_04547	gene	531	ppa_2			
MBKIICBG_04547	CDS	531	ppa_2	3.6.1.1	COG0221	Inorganic pyrophosphatase
MBKIICBG_04548	gene	1188				
MBKIICBG_04548	CDS	1188				hypothetical protein
MBKIICBG_04549	gene	96				
MBKIICBG_04549	CDS	96				hypothetical protein
MBKIICBG_04550	gene	1167				
MBKIICBG_04550	CDS	1167				hypothetical protein
MBKIICBG_04551	gene	345	ytfP			
MBKIICBG_04551	CDS	345	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein ytfP
MBKIICBG_04552	gene	3777	tamB			
MBKIICBG_04552	CDS	3777	tamB		COG2911	Translocation and assembly module subunit TamB
MBKIICBG_04553	gene	1734	tamA			
MBKIICBG_04553	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
MBKIICBG_04554	gene	639	msrA			
MBKIICBG_04554	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
MBKIICBG_04555	gene	1338				
MBKIICBG_04555	CDS	1338				hypothetical protein
MBKIICBG_04556	gene	207				
MBKIICBG_04556	CDS	207				hypothetical protein
MBKIICBG_04557	gene	558	ytfJ			
MBKIICBG_04557	CDS	558	ytfJ		COG3054	putative protein YtfJ
MBKIICBG_04558	gene	744	cysQ			
MBKIICBG_04558	CDS	744	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
MBKIICBG_04559	gene	1944	cpdB			
MBKIICBG_04559	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
MBKIICBG_04560	gene	372				
MBKIICBG_04560	CDS	372				hypothetical protein
MBKIICBG_04561	gene	600	qorB_1			
MBKIICBG_04561	CDS	600	qorB_1	1.6.5.2	COG0702	Quinone oxidoreductase 2
MBKIICBG_04562	gene	201	qorB_2			
MBKIICBG_04562	CDS	201	qorB_2	1.6.5.2	COG0702	Quinone oxidoreductase 2
MBKIICBG_04563	gene	825	rhaS_10			
MBKIICBG_04563	CDS	825	rhaS_10			HTH-type transcriptional activator RhaS
MBKIICBG_04564	gene	972	ytfF			
MBKIICBG_04564	CDS	972	ytfF			Inner membrane protein YtfF
MBKIICBG_04565	gene	663	ytfE			
MBKIICBG_04565	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
MBKIICBG_04566	gene	1404	cycA_2			
MBKIICBG_04566	CDS	1404	cycA_2		COG1113	D-serine/D-alanine/glycine transporter
MBKIICBG_04567	gene	621	fklB			
MBKIICBG_04567	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
MBKIICBG_04568	gene	675				
MBKIICBG_04568	CDS	675				hypothetical protein
MBKIICBG_04569	gene	450	rplI			
MBKIICBG_04569	CDS	450	rplI		COG0359	50S ribosomal protein L9
MBKIICBG_04570	gene	228	rpsR			
MBKIICBG_04570	CDS	228	rpsR		COG0238	30S ribosomal protein S18
MBKIICBG_04571	gene	315	priB			
MBKIICBG_04571	CDS	315	priB		COG2965	Primosomal replication protein N
MBKIICBG_04572	gene	396	rpsF			
MBKIICBG_04572	CDS	396	rpsF		COG0360	30S ribosomal protein S6
MBKIICBG_04573	gene	276				
MBKIICBG_04573	CDS	276				hypothetical protein
MBKIICBG_04574	gene	1194	yfcJ_2			
MBKIICBG_04574	CDS	1194	yfcJ_2			putative MFS-type transporter YfcJ
MBKIICBG_04575	gene	687	ulaF			
MBKIICBG_04575	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
MBKIICBG_04576	gene	855	ulaE			
MBKIICBG_04576	CDS	855	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
MBKIICBG_04577	gene	651	ulaD			
MBKIICBG_04577	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
MBKIICBG_04578	gene	468	ulaC_2			
MBKIICBG_04578	CDS	468	ulaC_2		COG1762	Ascorbate-specific PTS system EIIA component
MBKIICBG_04579	gene	306	ulaB_2			
MBKIICBG_04579	CDS	306	ulaB_2	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
MBKIICBG_04580	gene	1401	ulaA_3			
MBKIICBG_04580	CDS	1401	ulaA_3		COG3037	Ascorbate-specific PTS system EIIC component
MBKIICBG_04581	gene	1065	ulaG			
MBKIICBG_04581	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
MBKIICBG_04582	gene	756	ulaR			
MBKIICBG_04582	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
MBKIICBG_04583	gene	717				
MBKIICBG_04583	CDS	717				hypothetical protein
MBKIICBG_04584	gene	309	bsmA			
MBKIICBG_04584	CDS	309	bsmA			Lipoprotein BsmA
MBKIICBG_04585	gene	276				
MBKIICBG_04585	CDS	276				hypothetical protein
MBKIICBG_04586	gene	1638	aidB			
MBKIICBG_04586	CDS	1638	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
MBKIICBG_04587	gene	732	rlmB			
MBKIICBG_04587	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MBKIICBG_04588	gene	2433	rnr			
MBKIICBG_04588	CDS	2433	rnr	3.1.13.1	COG0557	Ribonuclease R
MBKIICBG_04589	gene	426	nsrR			
MBKIICBG_04589	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
MBKIICBG_04590	gene	1299	purA			
MBKIICBG_04590	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
MBKIICBG_04591	gene	198				
MBKIICBG_04591	CDS	198				hypothetical protein
MBKIICBG_04592	gene	294				
MBKIICBG_04592	CDS	294				hypothetical protein
MBKIICBG_04593	gene	1005	hflC			
MBKIICBG_04593	CDS	1005	hflC		COG0330	Modulator of FtsH protease HflC
MBKIICBG_04594	gene	1263	hflK			
MBKIICBG_04594	CDS	1263	hflK		COG0330	Modulator of FtsH protease HflK
MBKIICBG_04595	gene	1281	hflX			
MBKIICBG_04595	CDS	1281	hflX		COG2262	GTPase HflX
MBKIICBG_04596	gene	309	hfq			
MBKIICBG_04596	CDS	309	hfq		COG1923	RNA-binding protein Hfq
MBKIICBG_04597	gene	951	miaA			
MBKIICBG_04597	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
MBKIICBG_04598	gene	1860	mutL			
MBKIICBG_04598	CDS	1860	mutL		COG0323	DNA mismatch repair protein MutL
MBKIICBG_04599	gene	1356	amiB			
MBKIICBG_04599	CDS	1356	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
MBKIICBG_04600	gene	462	tsaE			
MBKIICBG_04600	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
MBKIICBG_04601	gene	1512	nnr			
MBKIICBG_04601	CDS	1512	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
MBKIICBG_04602	gene	1140	queG			
MBKIICBG_04602	CDS	1140	queG	1.17.99.6		Epoxyqueuosine reductase
MBKIICBG_04603	gene	76				
MBKIICBG_04603	tRNA	76				tRNA-Gly(gcc)
MBKIICBG_04604	gene	76				
MBKIICBG_04604	tRNA	76				tRNA-Gly(gcc)
MBKIICBG_04605	gene	76				
MBKIICBG_04605	tRNA	76				tRNA-Gly(gcc)
MBKIICBG_04606	gene	732	artJ_2			
MBKIICBG_04606	CDS	732	artJ_2		COG0834	ABC transporter arginine-binding protein 1
MBKIICBG_04607	gene	546	orn			
MBKIICBG_04607	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
MBKIICBG_04608	gene	1062	rsgA			
MBKIICBG_04608	CDS	1062	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
MBKIICBG_04609	gene	963	psd			
MBKIICBG_04609	CDS	963	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
MBKIICBG_04610	gene	3330	mscM			
MBKIICBG_04610	CDS	3330	mscM		COG3264	Miniconductance mechanosensitive channel MscM
MBKIICBG_04611	gene	1503	yjeM			
MBKIICBG_04611	CDS	1503	yjeM			Inner membrane transporter YjeM
MBKIICBG_04612	gene	978	epmA			
MBKIICBG_04612	CDS	978	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
MBKIICBG_04613	gene	1791	frdA			
MBKIICBG_04613	CDS	1791	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
MBKIICBG_04614	gene	735	frdB			
MBKIICBG_04614	CDS	735	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
MBKIICBG_04615	gene	396	frdC			
MBKIICBG_04615	CDS	396	frdC		COG3029	Fumarate reductase subunit C
MBKIICBG_04616	gene	360	frdD			
MBKIICBG_04616	CDS	360	frdD		COG3080	Fumarate reductase subunit D
MBKIICBG_04617	gene	534	blc_2			
MBKIICBG_04617	CDS	534	blc_2		COG3040	Outer membrane lipoprotein Blc
MBKIICBG_04618	gene	318	gdx			
MBKIICBG_04618	CDS	318	gdx		COG2076	Guanidinium exporter
MBKIICBG_04619	gene	192				
MBKIICBG_04619	CDS	192				hypothetical protein
MBKIICBG_04620	gene	132				
MBKIICBG_04620	CDS	132				hypothetical protein
MBKIICBG_04621	gene	567	efp			
MBKIICBG_04621	CDS	567	efp		COG0231	Elongation factor P
MBKIICBG_04622	gene	1029	epmB			
MBKIICBG_04622	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
MBKIICBG_04623	gene	654				
MBKIICBG_04623	CDS	654				hypothetical protein
MBKIICBG_04624	gene	981				
MBKIICBG_04624	CDS	981			COG3039	IS5 family transposase ISKpn26
MBKIICBG_04625	gene	495				
MBKIICBG_04625	CDS	495				hypothetical protein
MBKIICBG_04626	gene	687	fimC_2			
MBKIICBG_04626	CDS	687	fimC_2			Chaperone protein FimC
MBKIICBG_04627	gene	2544	elfC			
MBKIICBG_04627	CDS	2544	elfC		COG3188	putative outer membrane usher protein ElfC
MBKIICBG_04628	gene	1035				
MBKIICBG_04628	CDS	1035				hypothetical protein
MBKIICBG_04629	gene	366				
MBKIICBG_04629	CDS	366				hypothetical protein
MBKIICBG_04630	gene	369				
MBKIICBG_04630	CDS	369				hypothetical protein
MBKIICBG_04631	gene	1287	cvaA			
MBKIICBG_04631	CDS	1287	cvaA		COG0845	Colicin V secretion protein CvaA
MBKIICBG_04632	gene	2124	hlyB			
MBKIICBG_04632	CDS	2124	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
MBKIICBG_04633	gene	864				
MBKIICBG_04633	CDS	864				hypothetical protein
MBKIICBG_04634	gene	354				
MBKIICBG_04634	CDS	354				hypothetical protein
MBKIICBG_04635	gene	1647	groL			
MBKIICBG_04635	CDS	1647	groL			60 kDa chaperonin
MBKIICBG_04636	gene	294	groS			
MBKIICBG_04636	CDS	294	groS		COG0234	10 kDa chaperonin
MBKIICBG_04637	gene	1251	yjeH			
MBKIICBG_04637	CDS	1251	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
MBKIICBG_04638	gene	477				
MBKIICBG_04638	CDS	477				hypothetical protein
MBKIICBG_04639	gene	1437	aspA			
MBKIICBG_04639	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
MBKIICBG_04640	gene	1302	dcuA			
MBKIICBG_04640	CDS	1302	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
MBKIICBG_04641	gene	324	cutA			
MBKIICBG_04641	CDS	324	cutA		COG1324	Divalent-cation tolerance protein CutA
MBKIICBG_04642	gene	1797	dsbD_2			
MBKIICBG_04642	CDS	1797	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
MBKIICBG_04643	gene	591				
MBKIICBG_04643	CDS	591				hypothetical protein
MBKIICBG_04644	gene	2088				
MBKIICBG_04644	CDS	2088				hypothetical protein
MBKIICBG_04645	gene	76				
MBKIICBG_04645	tRNA	76				tRNA-Phe(gaa)
MBKIICBG_04646	gene	786				
MBKIICBG_04646	CDS	786				IS3 family transposase ISKpn1
MBKIICBG_04647	gene	522				
MBKIICBG_04647	CDS	522				IS3 family transposase ISKpn1
MBKIICBG_04648	gene	291				
MBKIICBG_04648	CDS	291				hypothetical protein
MBKIICBG_04649	gene	567				
MBKIICBG_04649	CDS	567				hypothetical protein
MBKIICBG_04650	gene	2490	pgaA			
MBKIICBG_04650	CDS	2490	pgaA			Poly-beta-1,6-N-acetyl-D-glucosamine export protein
MBKIICBG_04651	gene	2016	pgaB			
MBKIICBG_04651	CDS	2016	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
MBKIICBG_04652	gene	1329	pgaC			
MBKIICBG_04652	CDS	1329	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
MBKIICBG_04653	gene	450				
MBKIICBG_04653	CDS	450				hypothetical protein
MBKIICBG_04654	gene	786				
MBKIICBG_04654	CDS	786				hypothetical protein
MBKIICBG_04655	gene	759				
MBKIICBG_04655	CDS	759				hypothetical protein
MBKIICBG_04656	gene	918	cbpA			
MBKIICBG_04656	CDS	918	cbpA		COG2214	Curved DNA-binding protein
MBKIICBG_04657	gene	306	cbpM			
MBKIICBG_04657	CDS	306	cbpM			Chaperone modulatory protein CbpM
MBKIICBG_04658	gene	522				
MBKIICBG_04658	CDS	522				IS3 family transposase ISKpn1
MBKIICBG_04659	gene	786				
MBKIICBG_04659	CDS	786				IS3 family transposase ISKpn1
MBKIICBG_04660	gene	372				
MBKIICBG_04660	CDS	372				hypothetical protein
MBKIICBG_04661	gene	957	parM_1			
MBKIICBG_04661	CDS	957	parM_1			Plasmid segregation protein ParM
MBKIICBG_04662	gene	1404	melB			
MBKIICBG_04662	CDS	1404	melB		COG2211	Melibiose carrier protein
MBKIICBG_04663	gene	1353	melA			
MBKIICBG_04663	CDS	1353	melA	3.2.1.22	COG1486	Alpha-galactosidase
MBKIICBG_04664	gene	939	melR			
MBKIICBG_04664	CDS	939	melR			Melibiose operon regulatory protein
MBKIICBG_04665	gene	1503	proP_2			
MBKIICBG_04665	CDS	1503	proP_2			Proline/betaine transporter
MBKIICBG_04666	gene	336				
MBKIICBG_04666	CDS	336				hypothetical protein
MBKIICBG_04667	gene	435				
MBKIICBG_04667	CDS	435				hypothetical protein
MBKIICBG_04668	gene	726	phnF			
MBKIICBG_04668	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
MBKIICBG_04669	gene	453	phnG			
MBKIICBG_04669	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
MBKIICBG_04670	gene	585	phnH			
MBKIICBG_04670	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
MBKIICBG_04671	gene	1065	phnI			
