locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEIMIIIJ_04625	gene	1029	epmB			
DEIMIIIJ_04625	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
DEIMIIIJ_04626	gene	675				
DEIMIIIJ_04626	CDS	675				hypothetical protein
DEIMIIIJ_04627	gene	564				
DEIMIIIJ_04627	CDS	564				hypothetical protein
DEIMIIIJ_04628	gene	687	fimC_2			
DEIMIIIJ_04628	CDS	687	fimC_2			Chaperone protein FimC
DEIMIIIJ_04629	gene	2544	elfC			
DEIMIIIJ_04629	CDS	2544	elfC		COG3188	putative outer membrane usher protein ElfC
DEIMIIIJ_04630	gene	1035				
DEIMIIIJ_04630	CDS	1035				hypothetical protein
DEIMIIIJ_04631	gene	378				
DEIMIIIJ_04631	CDS	378			COG1662	IS1 family transposase ISKpn14
DEIMIIIJ_04632	gene	366				
DEIMIIIJ_04632	CDS	366				hypothetical protein
DEIMIIIJ_04633	gene	369				
DEIMIIIJ_04633	CDS	369				hypothetical protein
DEIMIIIJ_04634	gene	1287	cvaA			
DEIMIIIJ_04634	CDS	1287	cvaA		COG0845	Colicin V secretion protein CvaA
DEIMIIIJ_04635	gene	2124	hlyB			
DEIMIIIJ_04635	CDS	2124	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
DEIMIIIJ_04636	gene	864				
DEIMIIIJ_04636	CDS	864				hypothetical protein
DEIMIIIJ_04637	gene	354				
DEIMIIIJ_04637	CDS	354				hypothetical protein
DEIMIIIJ_04638	gene	1647	groL			
DEIMIIIJ_04638	CDS	1647	groL			60 kDa chaperonin
DEIMIIIJ_04639	gene	294	groS			
DEIMIIIJ_04639	CDS	294	groS		COG0234	10 kDa chaperonin
DEIMIIIJ_04640	gene	1251	yjeH			
DEIMIIIJ_04640	CDS	1251	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
DEIMIIIJ_04641	gene	477				
DEIMIIIJ_04641	CDS	477				hypothetical protein
DEIMIIIJ_04642	gene	1437	aspA			
DEIMIIIJ_04642	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
DEIMIIIJ_04643	gene	1302	dcuA			
DEIMIIIJ_04643	CDS	1302	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
DEIMIIIJ_04644	gene	324	cutA			
DEIMIIIJ_04644	CDS	324	cutA		COG1324	Divalent-cation tolerance protein CutA
DEIMIIIJ_04645	gene	1797	dsbD_2			
DEIMIIIJ_04645	CDS	1797	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
DEIMIIIJ_04646	gene	591				
DEIMIIIJ_04646	CDS	591				hypothetical protein
DEIMIIIJ_04647	gene	2088				
DEIMIIIJ_04647	CDS	2088				hypothetical protein
DEIMIIIJ_04648	gene	76				
DEIMIIIJ_04648	tRNA	76				tRNA-Phe(gaa)
DEIMIIIJ_04649	gene	786				
DEIMIIIJ_04649	CDS	786				IS3 family transposase ISKpn1
DEIMIIIJ_04650	gene	522				
DEIMIIIJ_04650	CDS	522				IS3 family transposase ISKpn1
DEIMIIIJ_04651	gene	291				
DEIMIIIJ_04651	CDS	291				hypothetical protein
DEIMIIIJ_04652	gene	567				
DEIMIIIJ_04652	CDS	567				hypothetical protein
DEIMIIIJ_04653	gene	2490	pgaA			
DEIMIIIJ_04653	CDS	2490	pgaA			Poly-beta-1,6-N-acetyl-D-glucosamine export protein
DEIMIIIJ_04654	gene	2016	pgaB			
DEIMIIIJ_04654	CDS	2016	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
DEIMIIIJ_04655	gene	1329	pgaC			
DEIMIIIJ_04655	CDS	1329	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
DEIMIIIJ_04656	gene	450				
DEIMIIIJ_04656	CDS	450				hypothetical protein
DEIMIIIJ_04657	gene	786				
DEIMIIIJ_04657	CDS	786				hypothetical protein
DEIMIIIJ_04658	gene	759				
DEIMIIIJ_04658	CDS	759				hypothetical protein
DEIMIIIJ_04659	gene	918	cbpA			
DEIMIIIJ_04659	CDS	918	cbpA		COG2214	Curved DNA-binding protein
DEIMIIIJ_04660	gene	306	cbpM			
DEIMIIIJ_04660	CDS	306	cbpM			Chaperone modulatory protein CbpM
DEIMIIIJ_04661	gene	372				
DEIMIIIJ_04661	CDS	372				hypothetical protein
DEIMIIIJ_04662	gene	957	parM_1			
DEIMIIIJ_04662	CDS	957	parM_1			Plasmid segregation protein ParM
DEIMIIIJ_04663	gene	1140	melB_1			
DEIMIIIJ_04663	CDS	1140	melB_1		COG2211	Melibiose carrier protein
DEIMIIIJ_04664	gene	252	melB_2			
DEIMIIIJ_04664	CDS	252	melB_2		COG2211	Melibiose carrier protein
DEIMIIIJ_04665	gene	1353	melA			
DEIMIIIJ_04665	CDS	1353	melA	3.2.1.22	COG1486	Alpha-galactosidase
DEIMIIIJ_04666	gene	939	melR			
DEIMIIIJ_04666	CDS	939	melR			Melibiose operon regulatory protein
DEIMIIIJ_04667	gene	1503	proP_2			
DEIMIIIJ_04667	CDS	1503	proP_2			Proline/betaine transporter
DEIMIIIJ_04668	gene	336				
DEIMIIIJ_04668	CDS	336				hypothetical protein
DEIMIIIJ_04669	gene	435				
DEIMIIIJ_04669	CDS	435				hypothetical protein
DEIMIIIJ_04670	gene	726	phnF			
DEIMIIIJ_04670	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
DEIMIIIJ_04671	gene	453	phnG			
DEIMIIIJ_04671	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
DEIMIIIJ_04672	gene	585	phnH			
DEIMIIIJ_04672	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
DEIMIIIJ_04673	gene	1065	phnI			
DEIMIIIJ_04673	CDS	1065	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
DEIMIIIJ_04674	gene	849	phnJ			
DEIMIIIJ_04674	CDS	849	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
DEIMIIIJ_04675	gene	759	phnK			
DEIMIIIJ_04675	CDS	759	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
DEIMIIIJ_04676	gene	681	phnL			
DEIMIIIJ_04676	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
DEIMIIIJ_04677	gene	1137	phnM			
DEIMIIIJ_04677	CDS	1137	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
DEIMIIIJ_04678	gene	564	phnN			
DEIMIIIJ_04678	CDS	564	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
DEIMIIIJ_04679	gene	759	phnP			
DEIMIIIJ_04679	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
DEIMIIIJ_04680	gene	369				
DEIMIIIJ_04680	CDS	369				hypothetical protein
DEIMIIIJ_04681	gene	2286	rcsC_4			
DEIMIIIJ_04681	CDS	2286	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
DEIMIIIJ_04682	gene	1521	rbsA_2			
DEIMIIIJ_04682	CDS	1521	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
DEIMIIIJ_04683	gene	999	rbsC_6			
DEIMIIIJ_04683	CDS	999	rbsC_6		COG1172	Ribose import permease protein RbsC
DEIMIIIJ_04684	gene	942	rbsB_3			
DEIMIIIJ_04684	CDS	942	rbsB_3		COG1879	Ribose import binding protein RbsB
DEIMIIIJ_04685	gene	1008	rbsK_3			
DEIMIIIJ_04685	CDS	1008	rbsK_3	2.7.1.15	COG0524	Ribokinase
DEIMIIIJ_04686	gene	918				
DEIMIIIJ_04686	CDS	918				hypothetical protein
DEIMIIIJ_04687	gene	759				
DEIMIIIJ_04687	CDS	759				hypothetical protein
DEIMIIIJ_04688	gene	729	ompR_3			
DEIMIIIJ_04688	CDS	729	ompR_3			Transcriptional regulatory protein OmpR
DEIMIIIJ_04689	gene	420	fdhF_2			
DEIMIIIJ_04689	CDS	420	fdhF_2	1.17.1.9	COG0243	Formate dehydrogenase H
DEIMIIIJ_04690	gene	1680	fdhF_3			
DEIMIIIJ_04690	CDS	1680	fdhF_3	1.17.1.9	COG0243	Formate dehydrogenase H
DEIMIIIJ_04691	gene	687				
DEIMIIIJ_04691	CDS	687				hypothetical protein
DEIMIIIJ_04692	gene	1314	gltP			
DEIMIIIJ_04692	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
DEIMIIIJ_04693	gene	1959	acs			
DEIMIIIJ_04693	CDS	1959	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
DEIMIIIJ_04694	gene	312	yjcH			
DEIMIIIJ_04694	CDS	312	yjcH		COG3162	Inner membrane protein YjcH
DEIMIIIJ_04695	gene	1656	actP			
DEIMIIIJ_04695	CDS	1656	actP		COG4147	Cation/acetate symporter ActP
DEIMIIIJ_04696	gene	1098				
DEIMIIIJ_04696	CDS	1098				hypothetical protein
DEIMIIIJ_04697	gene	549				
DEIMIIIJ_04697	CDS	549				hypothetical protein
DEIMIIIJ_04698	gene	2580	fimD_5			
DEIMIIIJ_04698	CDS	2580	fimD_5		COG3188	Outer membrane usher protein FimD
DEIMIIIJ_04699	gene	690	lpfB			
DEIMIIIJ_04699	CDS	690	lpfB			putative fimbrial chaperone LpfB
DEIMIIIJ_04700	gene	540	ycbV			
DEIMIIIJ_04700	CDS	540	ycbV		COG3539	putative fimbrial-like protein YcbV
DEIMIIIJ_04701	gene	690	yohK_2			
DEIMIIIJ_04701	CDS	690	yohK_2		COG1346	Inner membrane protein YohK
DEIMIIIJ_04702	gene	408	cidA			
DEIMIIIJ_04702	CDS	408	cidA			Holin-like protein CidA
DEIMIIIJ_04703	gene	882	oxyR_3			
DEIMIIIJ_04703	CDS	882	oxyR_3			Hydrogen peroxide-inducible genes activator
DEIMIIIJ_04704	gene	1647	nhaK			
DEIMIIIJ_04704	CDS	1647	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
DEIMIIIJ_04705	gene	1350	ghxP			
DEIMIIIJ_04705	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
DEIMIIIJ_04706	gene	669				
DEIMIIIJ_04706	CDS	669				hypothetical protein
DEIMIIIJ_04707	gene	459	soxR			
DEIMIIIJ_04707	CDS	459	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
DEIMIIIJ_04708	gene	330	soxS_2			
DEIMIIIJ_04708	CDS	330	soxS_2			Regulatory protein SoxS
DEIMIIIJ_04709	gene	1605	pdeC_1			
DEIMIIIJ_04709	CDS	1605	pdeC_1	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
DEIMIIIJ_04710	gene	282				
DEIMIIIJ_04710	CDS	282				hypothetical protein
DEIMIIIJ_04711	gene	858				
DEIMIIIJ_04711	CDS	858				hypothetical protein
DEIMIIIJ_04712	gene	834				
DEIMIIIJ_04712	CDS	834				hypothetical protein
DEIMIIIJ_04713	gene	1140				
DEIMIIIJ_04713	CDS	1140				hypothetical protein
DEIMIIIJ_04714	gene	1032	btuD_6			
DEIMIIIJ_04714	CDS	1032	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DEIMIIIJ_04715	gene	771	rbn_2			
DEIMIIIJ_04715	CDS	771	rbn_2	3.1.26.11		Ribonuclease BN
DEIMIIIJ_04716	gene	1014	ccpA			
DEIMIIIJ_04716	CDS	1014	ccpA		COG1609	Catabolite control protein A
DEIMIIIJ_04717	gene	762	suhB_3			
DEIMIIIJ_04717	CDS	762	suhB_3	3.1.3.25	COG0483	Inositol-1-monophosphatase
DEIMIIIJ_04718	gene	354	iraM			
DEIMIIIJ_04718	CDS	354	iraM			Anti-adapter protein IraM
DEIMIIIJ_04719	gene	2424	bamA_2			
DEIMIIIJ_04719	CDS	2424	bamA_2		COG4775	Outer membrane protein assembly factor BamA
DEIMIIIJ_04720	gene	1761				
DEIMIIIJ_04720	CDS	1761		3.1.1.102		Mono(2-hydroxyethyl) terephthalate hydrolase
DEIMIIIJ_04721	gene	369	soxS_3			
DEIMIIIJ_04721	CDS	369	soxS_3			Regulatory protein SoxS
DEIMIIIJ_04722	gene	2259	fepA_2			
DEIMIIIJ_04722	CDS	2259	fepA_2		COG4771	Ferrienterobactin receptor
DEIMIIIJ_04723	gene	1581	mltF_2			
DEIMIIIJ_04723	CDS	1581	mltF_2	4.2.2.-		Membrane-bound lytic murein transglycosylase F
DEIMIIIJ_04724	gene	525	ssb_1			
DEIMIIIJ_04724	CDS	525	ssb_1		COG0629	Single-stranded DNA-binding protein
DEIMIIIJ_04725	gene	2826	uvrA			
DEIMIIIJ_04725	CDS	2826	uvrA		COG0178	UvrABC system protein A
DEIMIIIJ_04726	gene	357	yjbR			
DEIMIIIJ_04726	CDS	357	yjbR		COG2315	putative protein YjbR
DEIMIIIJ_04727	gene	417				
DEIMIIIJ_04727	CDS	417				hypothetical protein
DEIMIIIJ_04728	gene	714	aphA			
DEIMIIIJ_04728	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
DEIMIIIJ_04729	gene	1194	tyrB_2			
DEIMIIIJ_04729	CDS	1194	tyrB_2	2.6.1.5	COG1448	Tyrosine aminotransferase
DEIMIIIJ_04730	gene	1080	alr			
DEIMIIIJ_04730	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
DEIMIIIJ_04731	gene	1416	dnaB_2			
DEIMIIIJ_04731	CDS	1416	dnaB_2	3.6.4.12	COG0305	Replicative DNA helicase
DEIMIIIJ_04732	gene	984	qorA_2			
DEIMIIIJ_04732	CDS	984	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
DEIMIIIJ_04733	gene	243	pspG			
DEIMIIIJ_04733	CDS	243	pspG			Phage shock protein G
DEIMIIIJ_04734	gene	942	dusA			
DEIMIIIJ_04734	CDS	942	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
DEIMIIIJ_04735	gene	489				
DEIMIIIJ_04735	CDS	489				hypothetical protein
DEIMIIIJ_04736	gene	516	zur			
DEIMIIIJ_04736	CDS	516	zur		COG0735	Zinc uptake regulation protein
DEIMIIIJ_04737	gene	210				
DEIMIIIJ_04737	CDS	210				hypothetical protein
DEIMIIIJ_04738	gene	1317	dinF			
DEIMIIIJ_04738	CDS	1317	dinF		COG0534	DNA damage-inducible protein F
DEIMIIIJ_04739	gene	609	lexA			
DEIMIIIJ_04739	CDS	609	lexA	3.4.21.88	COG1974	LexA repressor
DEIMIIIJ_04740	gene	369	dgkA			
DEIMIIIJ_04740	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
DEIMIIIJ_04741	gene	2424	plsB			
DEIMIIIJ_04741	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
DEIMIIIJ_04742	gene	867	ubiA			
DEIMIIIJ_04742	CDS	867	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
DEIMIIIJ_04743	gene	498	ubiC			
DEIMIIIJ_04743	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
DEIMIIIJ_04744	gene	924				
DEIMIIIJ_04744	CDS	924				hypothetical protein
DEIMIIIJ_04745	gene	1290	lamB_4			
DEIMIIIJ_04745	CDS	1290	lamB_4		COG4580	Maltoporin
DEIMIIIJ_04746	gene	1110	malK_2			
DEIMIIIJ_04746	CDS	1110	malK_2	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
DEIMIIIJ_04747	gene	1191	malE			
DEIMIIIJ_04747	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
DEIMIIIJ_04748	gene	1545	malF			
DEIMIIIJ_04748	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
DEIMIIIJ_04749	gene	891	malG_2			
DEIMIIIJ_04749	CDS	891	malG_2		COG3833	Maltose/maltodextrin transport system permease protein MalG
DEIMIIIJ_04750	gene	411	psiE			
DEIMIIIJ_04750	CDS	411	psiE		COG3223	Protein PsiE
DEIMIIIJ_04751	gene	1278				
DEIMIIIJ_04751	CDS	1278				hypothetical protein
DEIMIIIJ_04752	gene	741	ygaZ_2			
DEIMIIIJ_04752	CDS	741	ygaZ_2		COG1296	Inner membrane protein YgaZ
DEIMIIIJ_04753	gene	321				
DEIMIIIJ_04753	CDS	321				hypothetical protein
DEIMIIIJ_04754	gene	381	ridA_2			
DEIMIIIJ_04754	CDS	381	ridA_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
DEIMIIIJ_04755	gene	510				
DEIMIIIJ_04755	CDS	510				hypothetical protein
DEIMIIIJ_04756	gene	456	fdtC			
DEIMIIIJ_04756	CDS	456	fdtC	2.3.1.197		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
DEIMIIIJ_04757	gene	1650	pgi			
DEIMIIIJ_04757	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
DEIMIIIJ_04758	gene	1350	lysC			
DEIMIIIJ_04758	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
DEIMIIIJ_04759	gene	930	panS			
DEIMIIIJ_04759	CDS	930	panS		COG0385	Pantothenate precursors transporter PanS
DEIMIIIJ_04760	gene	273				
DEIMIIIJ_04760	CDS	273				hypothetical protein
DEIMIIIJ_04761	gene	876	rluF			
DEIMIIIJ_04761	CDS	876	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
DEIMIIIJ_04762	gene	954	sorC_4			
DEIMIIIJ_04762	CDS	954	sorC_4		COG2390	Sorbitol operon regulator
DEIMIIIJ_04763	gene	804	bacC			
DEIMIIIJ_04763	CDS	804	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
DEIMIIIJ_04764	gene	408	sorF			
DEIMIIIJ_04764	CDS	408	sorF		COG2893	PTS system sorbose-specific EIIA component
DEIMIIIJ_04765	gene	495	sorB_3			
DEIMIIIJ_04765	CDS	495	sorB_3	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
DEIMIIIJ_04766	gene	801	sorA			
DEIMIIIJ_04766	CDS	801	sorA		COG3715	PTS system sorbose-specific EIIC component
DEIMIIIJ_04767	gene	825	sorM			
DEIMIIIJ_04767	CDS	825	sorM		COG3716	PTS system sorbose-specific EIID component
DEIMIIIJ_04768	gene	1233	yggP			
DEIMIIIJ_04768	CDS	1233	yggP	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
DEIMIIIJ_04769	gene	810	sdhL			
DEIMIIIJ_04769	CDS	810	sdhL	1.1.1.25	COG0169	Shikimate dehydrogenase-like protein
DEIMIIIJ_04770	gene	1632				
DEIMIIIJ_04770	CDS	1632				hypothetical protein
DEIMIIIJ_04771	gene	3684	metH			
DEIMIIIJ_04771	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
DEIMIIIJ_04772	gene	831	iclR			
DEIMIIIJ_04772	CDS	831	iclR		COG1414	Transcriptional repressor IclR
DEIMIIIJ_04773	gene	1785	aceK			
DEIMIIIJ_04773	CDS	1785	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
DEIMIIIJ_04774	gene	1320	aceA			
DEIMIIIJ_04774	CDS	1320	aceA	4.1.3.1	COG2224	Isocitrate lyase
DEIMIIIJ_04775	gene	1602	aceB			
DEIMIIIJ_04775	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
DEIMIIIJ_04776	gene	930	metAS			
DEIMIIIJ_04776	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
DEIMIIIJ_04777	gene	462	yjaB			
DEIMIIIJ_04777	CDS	462	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
DEIMIIIJ_04778	gene	111				
DEIMIIIJ_04778	rRNA	111				5S ribosomal RNA
DEIMIIIJ_04779	gene	2899				
DEIMIIIJ_04779	rRNA	2899				23S ribosomal RNA
DEIMIIIJ_04780	gene	76				
DEIMIIIJ_04780	tRNA	76				tRNA-Glu(ttc)
DEIMIIIJ_04781	gene	1536				
DEIMIIIJ_04781	rRNA	1536				16S ribosomal RNA
DEIMIIIJ_04782	gene	204				
DEIMIIIJ_04782	CDS	204				hypothetical protein
DEIMIIIJ_04783	gene	1590	purH			
DEIMIIIJ_04783	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
DEIMIIIJ_04784	gene	1296	purD			
DEIMIIIJ_04784	CDS	1296	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
DEIMIIIJ_04785	gene	1332	zraR			
DEIMIIIJ_04785	CDS	1332	zraR		COG2204	Transcriptional regulatory protein ZraR
DEIMIIIJ_04786	gene	1395	zraS			
DEIMIIIJ_04786	CDS	1395	zraS	2.7.13.3		Sensor protein ZraS
DEIMIIIJ_04787	gene	438	zraP			
DEIMIIIJ_04787	CDS	438	zraP		COG3678	Zinc resistance-associated protein
DEIMIIIJ_04788	gene	696				
DEIMIIIJ_04788	CDS	696				hypothetical protein
DEIMIIIJ_04789	gene	273	hupA			
DEIMIIIJ_04789	CDS	273	hupA			DNA-binding protein HU-alpha
DEIMIIIJ_04790	gene	591				
DEIMIIIJ_04790	CDS	591			COG3068	putative protein
DEIMIIIJ_04791	gene	672	nfi			
DEIMIIIJ_04791	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
DEIMIIIJ_04792	gene	1065	hemE			
DEIMIIIJ_04792	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
DEIMIIIJ_04793	gene	774	nudC			
DEIMIIIJ_04793	CDS	774	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
DEIMIIIJ_04794	gene	498	rsd			
DEIMIIIJ_04794	CDS	498	rsd		COG3160	Regulator of sigma D
DEIMIIIJ_04795	gene	1896	thiC			
DEIMIIIJ_04795	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
DEIMIIIJ_04796	gene	636	thiE			
DEIMIIIJ_04796	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
DEIMIIIJ_04797	gene	756	thiF			
DEIMIIIJ_04797	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
DEIMIIIJ_04798	gene	201	thiS			
DEIMIIIJ_04798	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
DEIMIIIJ_04799	gene	771	thiG			
DEIMIIIJ_04799	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
DEIMIIIJ_04800	gene	1134	thiH			
DEIMIIIJ_04800	CDS	1134	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
DEIMIIIJ_04801	gene	1533				
DEIMIIIJ_04801	CDS	1533				hypothetical protein
DEIMIIIJ_04802	gene	306	celA_4			
DEIMIIIJ_04802	CDS	306	celA_4	2.7.1.205		PTS system cellobiose-specific EIIB component
DEIMIIIJ_04803	gene	318	chbA_5			
DEIMIIIJ_04803	CDS	318	chbA_5		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
DEIMIIIJ_04804	gene	1341	dcuB			
DEIMIIIJ_04804	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
DEIMIIIJ_04805	gene	4224	rpoC			
DEIMIIIJ_04805	CDS	4224	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
DEIMIIIJ_04806	gene	4029	rpoB			
DEIMIIIJ_04806	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
DEIMIIIJ_04807	gene	366	rplL			
DEIMIIIJ_04807	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
DEIMIIIJ_04808	gene	498	rplJ			
DEIMIIIJ_04808	CDS	498	rplJ		COG0244	50S ribosomal protein L10
DEIMIIIJ_04809	gene	705	rplA			
DEIMIIIJ_04809	CDS	705	rplA		COG0081	50S ribosomal protein L1
DEIMIIIJ_04810	gene	429	rplK			
DEIMIIIJ_04810	CDS	429	rplK		COG0080	50S ribosomal protein L11
DEIMIIIJ_04811	gene	546	nusG			
DEIMIIIJ_04811	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
DEIMIIIJ_04812	gene	384	secE			
DEIMIIIJ_04812	CDS	384	secE		COG0690	Protein translocase subunit SecE
DEIMIIIJ_04813	gene	1185	tuf1_2			
DEIMIIIJ_04813	CDS	1185	tuf1_2			Elongation factor Tu 1
DEIMIIIJ_04814	gene	76				
DEIMIIIJ_04814	tRNA	76				tRNA-Thr(ggt)
DEIMIIIJ_04815	gene	75				
DEIMIIIJ_04815	tRNA	75				tRNA-Gly(tcc)
DEIMIIIJ_04816	gene	85				
DEIMIIIJ_04816	tRNA	85				tRNA-Tyr(gta)
DEIMIIIJ_04817	gene	76				
DEIMIIIJ_04817	tRNA	76				tRNA-Thr(tgt)
DEIMIIIJ_04818	gene	927	coaA			
DEIMIIIJ_04818	CDS	927	coaA	2.7.1.33		Pantothenate kinase
DEIMIIIJ_04819	gene	963	birA			
DEIMIIIJ_04819	CDS	963	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
DEIMIIIJ_04820	gene	1029	murB			
DEIMIIIJ_04820	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
DEIMIIIJ_04821	gene	111				
DEIMIIIJ_04821	rRNA	111				5S ribosomal RNA
DEIMIIIJ_04822	gene	2899				
DEIMIIIJ_04822	rRNA	2899				23S ribosomal RNA
DEIMIIIJ_04823	gene	76				
DEIMIIIJ_04823	tRNA	76				tRNA-Ala(tgc)
DEIMIIIJ_04824	gene	77				
DEIMIIIJ_04824	tRNA	77				tRNA-Ile(gat)
DEIMIIIJ_04825	gene	1536				
DEIMIIIJ_04825	rRNA	1536				16S ribosomal RNA
DEIMIIIJ_04826	gene	534	hemG			
DEIMIIIJ_04826	CDS	534	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
DEIMIIIJ_04827	gene	1452	trkH			
DEIMIIIJ_04827	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
DEIMIIIJ_04828	gene	615	yigZ			
DEIMIIIJ_04828	CDS	615	yigZ		COG1739	IMPACT family member YigZ
DEIMIIIJ_04829	gene	1332	pepQ			
DEIMIIIJ_04829	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
DEIMIIIJ_04830	gene	2190	fadB			
DEIMIIIJ_04830	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
DEIMIIIJ_04831	gene	1164	fadA			
DEIMIIIJ_04831	CDS	1164	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
DEIMIIIJ_04832	gene	702	fre			
DEIMIIIJ_04832	CDS	702	fre	1.5.1.41	COG0543	NAD(P)H-flavin reductase
DEIMIIIJ_04833	gene	1476	ubiD			
DEIMIIIJ_04833	CDS	1476	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
DEIMIIIJ_04834	gene	489	rfaH			
DEIMIIIJ_04834	CDS	489	rfaH		COG0250	Transcription antitermination protein RfaH
DEIMIIIJ_04835	gene	792	tatD			
