locus_tag	ftype	length_bp	gene	EC_number	COG	product
PLJHALKC_03898	gene	459	decR			
PLJHALKC_03898	CDS	459	decR		COG1522	DNA-binding transcriptional activator DecR
PLJHALKC_03899	gene	1053	sbnA			
PLJHALKC_03899	CDS	1053	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
PLJHALKC_03900	gene	819	cof			
PLJHALKC_03900	CDS	819	cof	3.6.1.-	COG0561	HMP-PP phosphatase
PLJHALKC_03901	gene	1701	sgrR_1			
PLJHALKC_03901	CDS	1701	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
PLJHALKC_03902	gene	702	queC			
PLJHALKC_03902	CDS	702	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
PLJHALKC_03903	gene	402	fadM			
PLJHALKC_03903	CDS	402	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
PLJHALKC_03904	gene	369				
PLJHALKC_03904	CDS	369			COG1555	putative protein
PLJHALKC_03905	gene	1872	ppiD			
PLJHALKC_03905	CDS	1872	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
PLJHALKC_03906	gene	273	hupB			
PLJHALKC_03906	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
PLJHALKC_03907	gene	2355	lon_2			
PLJHALKC_03907	CDS	2355	lon_2	3.4.21.53	COG0466	Lon protease
PLJHALKC_03908	gene	1275	clpX			
PLJHALKC_03908	CDS	1275	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
PLJHALKC_03909	gene	624	clpP			
PLJHALKC_03909	CDS	624	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
PLJHALKC_03910	gene	1299	tig			
PLJHALKC_03910	CDS	1299	tig	5.2.1.8	COG0544	Trigger factor
PLJHALKC_03911	gene	315	bolA			
PLJHALKC_03911	CDS	315	bolA		COG0271	DNA-binding transcriptional regulator BolA
PLJHALKC_03912	gene	579				
PLJHALKC_03912	CDS	579				hypothetical protein
PLJHALKC_03913	gene	1476	ampG			
PLJHALKC_03913	CDS	1476	ampG		COG0477	Anhydromuropeptide permease
PLJHALKC_03914	gene	945	cyoA			
PLJHALKC_03914	CDS	945	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
PLJHALKC_03915	gene	1992	cyoB			
PLJHALKC_03915	CDS	1992	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
PLJHALKC_03916	gene	612	cyoC			
PLJHALKC_03916	CDS	612	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
PLJHALKC_03917	gene	330	cyoD			
PLJHALKC_03917	CDS	330	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
PLJHALKC_03918	gene	888	cyoE			
PLJHALKC_03918	CDS	888	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
PLJHALKC_03919	gene	333				
PLJHALKC_03919	CDS	333				hypothetical protein
PLJHALKC_03920	gene	759	pcaR_3			
PLJHALKC_03920	CDS	759	pcaR_3		COG1414	Pca regulon regulatory protein
PLJHALKC_03921	gene	822	ydiB_2			
PLJHALKC_03921	CDS	822	ydiB_2	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
PLJHALKC_03922	gene	1677	kstD			
PLJHALKC_03922	CDS	1677	kstD	1.3.99.4		3-oxosteroid 1-dehydrogenase
PLJHALKC_03923	gene	321				
PLJHALKC_03923	CDS	321				hypothetical protein
PLJHALKC_03924	gene	1698	ksdD			
PLJHALKC_03924	CDS	1698	ksdD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
PLJHALKC_03925	gene	819				
PLJHALKC_03925	CDS	819				hypothetical protein
PLJHALKC_03926	gene	1365	pcaK_3			
PLJHALKC_03926	CDS	1365	pcaK_3		COG0477	4-hydroxybenzoate transporter PcaK
PLJHALKC_03927	gene	1179	iolG_4			
PLJHALKC_03927	CDS	1179	iolG_4	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
PLJHALKC_03928	gene	1365	yajR			
PLJHALKC_03928	CDS	1365	yajR		COG0477	Inner membrane transport protein YajR
PLJHALKC_03929	gene	492				
PLJHALKC_03929	CDS	492				hypothetical protein
PLJHALKC_03930	gene	912	panE			
PLJHALKC_03930	CDS	912	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
PLJHALKC_03931	gene	594	yajL			
PLJHALKC_03931	CDS	594	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
PLJHALKC_03932	gene	477				
PLJHALKC_03932	CDS	477				hypothetical protein
PLJHALKC_03933	gene	1449	thiI			
PLJHALKC_03933	CDS	1449	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
PLJHALKC_03934	gene	243	xseB			
PLJHALKC_03934	CDS	243	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
PLJHALKC_03935	gene	900	ispA			
PLJHALKC_03935	CDS	900	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
PLJHALKC_03936	gene	1863	dxs			
PLJHALKC_03936	CDS	1863	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
PLJHALKC_03937	gene	975	yajO_5			
PLJHALKC_03937	CDS	975	yajO_5	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
PLJHALKC_03938	gene	504	pgpA			
PLJHALKC_03938	CDS	504	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
PLJHALKC_03939	gene	972	thiL			
PLJHALKC_03939	CDS	972	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
PLJHALKC_03940	gene	420	nusB			
PLJHALKC_03940	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
PLJHALKC_03941	gene	471	ribE			
PLJHALKC_03941	CDS	471	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
PLJHALKC_03942	gene	1104	ribD			
PLJHALKC_03942	CDS	1104	ribD		COG0117	Riboflavin biosynthesis protein RibD
PLJHALKC_03943	gene	450	nrdR			
PLJHALKC_03943	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
PLJHALKC_03944	gene	540	yajI			
PLJHALKC_03944	CDS	540	yajI			putative lipoprotein YajI
PLJHALKC_03945	gene	885	tsx			
PLJHALKC_03945	CDS	885	tsx		COG3248	Nucleoside-specific channel-forming protein Tsx
PLJHALKC_03946	gene	696				
PLJHALKC_03946	CDS	696				hypothetical protein
PLJHALKC_03947	gene	366				
PLJHALKC_03947	CDS	366				hypothetical protein
PLJHALKC_03948	gene	972	secF			
PLJHALKC_03948	CDS	972	secF		COG0341	Protein translocase subunit SecF
PLJHALKC_03949	gene	1815	secD			
PLJHALKC_03949	CDS	1815	secD		COG0342	Protein translocase subunit SecD
PLJHALKC_03950	gene	333	yajC			
PLJHALKC_03950	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
PLJHALKC_03951	gene	1128	tgt			
PLJHALKC_03951	CDS	1128	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
PLJHALKC_03952	gene	1065	queA			
PLJHALKC_03952	CDS	1065	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
PLJHALKC_03953	gene	582	acpH			
PLJHALKC_03953	CDS	582	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
PLJHALKC_03954	gene	603	ahpC_2			
PLJHALKC_03954	CDS	603	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
PLJHALKC_03955	gene	444				
PLJHALKC_03955	CDS	444				hypothetical protein
PLJHALKC_03956	gene	288				
PLJHALKC_03956	CDS	288				hypothetical protein
PLJHALKC_03957	gene	1392	ulaA_2			
PLJHALKC_03957	CDS	1392	ulaA_2		COG3037	Ascorbate-specific PTS system EIIC component
PLJHALKC_03958	gene	963	yihV			
PLJHALKC_03958	CDS	963	yihV	2.7.1.184		Sulfofructose kinase
PLJHALKC_03959	gene	861	fba			
PLJHALKC_03959	CDS	861	fba	4.1.2.13		Fructose-bisphosphate aldolase
PLJHALKC_03960	gene	1869	nfdA_2			
PLJHALKC_03960	CDS	1869	nfdA_2	3.5.1.91		N-substituted formamide deformylase
PLJHALKC_03961	gene	546				
PLJHALKC_03961	CDS	546				hypothetical protein
PLJHALKC_03962	gene	642				
PLJHALKC_03962	CDS	642				hypothetical protein
PLJHALKC_03963	gene	153				
PLJHALKC_03963	CDS	153				hypothetical protein
PLJHALKC_03964	gene	903	yhaJ_3			
PLJHALKC_03964	CDS	903	yhaJ_3			HTH-type transcriptional regulator YhaJ
PLJHALKC_03965	gene	1818	malZ			
PLJHALKC_03965	CDS	1818	malZ	3.2.1.20	COG0366	Maltodextrin glucosidase
PLJHALKC_03966	gene	1374	proY_3			
PLJHALKC_03966	CDS	1374	proY_3		COG1113	Proline-specific permease ProY
PLJHALKC_03967	gene	1404	brnQ			
PLJHALKC_03967	CDS	1404	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
PLJHALKC_03968	gene	1296	phoR			
PLJHALKC_03968	CDS	1296	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
PLJHALKC_03969	gene	690	phoB			
PLJHALKC_03969	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
PLJHALKC_03970	gene	1206	sbcD			
PLJHALKC_03970	CDS	1206	sbcD		COG0420	Nuclease SbcCD subunit D
PLJHALKC_03971	gene	3138	sbcC			
PLJHALKC_03971	CDS	3138	sbcC		COG0419	Nuclease SbcCD subunit C
PLJHALKC_03972	gene	915	mak_2			
PLJHALKC_03972	CDS	915	mak_2	2.7.1.4	COG1940	Fructokinase
PLJHALKC_03973	gene	912	rdgC			
PLJHALKC_03973	CDS	912	rdgC		COG2974	Recombination-associated protein RdgC
PLJHALKC_03974	gene	285	ppnP			
PLJHALKC_03974	CDS	285	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
PLJHALKC_03975	gene	666				
PLJHALKC_03975	CDS	666				hypothetical protein
PLJHALKC_03976	gene	192	yaiA			
PLJHALKC_03976	CDS	192	yaiA			putative protein YaiA
PLJHALKC_03977	gene	534	aroL			
PLJHALKC_03977	CDS	534	aroL	2.7.1.71	COG0703	Shikimate kinase 2
PLJHALKC_03978	gene	711				
PLJHALKC_03978	CDS	711				hypothetical protein
PLJHALKC_03979	gene	459				
PLJHALKC_03979	CDS	459				hypothetical protein
PLJHALKC_03980	gene	810	proC			
PLJHALKC_03980	CDS	810	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
PLJHALKC_03981	gene	318	psiF			
PLJHALKC_03981	CDS	318	psiF			Phosphate starvation-inducible protein PsiF
PLJHALKC_03982	gene	1416	phoA			
PLJHALKC_03982	CDS	1416	phoA	3.1.3.1	COG1785	Alkaline phosphatase
PLJHALKC_03983	gene	261	iraP			
PLJHALKC_03983	CDS	261	iraP			Anti-adapter protein IraP
PLJHALKC_03984	gene	1200	sbnD_2			
PLJHALKC_03984	CDS	1200	sbnD_2			Staphyloferrin B transporter
PLJHALKC_03985	gene	684				
PLJHALKC_03985	CDS	684				hypothetical protein
PLJHALKC_03986	gene	1098	ddlA			
PLJHALKC_03986	CDS	1098	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
PLJHALKC_03987	gene	204				
PLJHALKC_03987	CDS	204				hypothetical protein
PLJHALKC_03988	gene	303	yaiY			
PLJHALKC_03988	CDS	303	yaiY			Inner membrane protein YaiY
PLJHALKC_03989	gene	1107				
PLJHALKC_03989	CDS	1107				hypothetical protein
PLJHALKC_03990	gene	1221	sbmA			
PLJHALKC_03990	CDS	1221	sbmA		COG1133	Peptide antibiotic transporter SbmA
PLJHALKC_03991	gene	534	rutB_2			
PLJHALKC_03991	CDS	534	rutB_2	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
PLJHALKC_03992	gene	1161	ampH			
PLJHALKC_03992	CDS	1161	ampH	3.4.-.-	COG1680	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
PLJHALKC_03993	gene	975	hemB			
PLJHALKC_03993	CDS	975	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
PLJHALKC_03994	gene	1719				
PLJHALKC_03994	CDS	1719				hypothetical protein
PLJHALKC_03995	gene	852	tauD			
PLJHALKC_03995	CDS	852	tauD	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
PLJHALKC_03996	gene	828	ssuC_2			
PLJHALKC_03996	CDS	828	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
PLJHALKC_03997	gene	768	tauB			
PLJHALKC_03997	CDS	768	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
PLJHALKC_03998	gene	963	tauA			
PLJHALKC_03998	CDS	963	tauA		COG4521	Taurine-binding periplasmic protein
PLJHALKC_03999	gene	933	mmuM			
PLJHALKC_03999	CDS	933	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
PLJHALKC_04000	gene	1410	rocC			
PLJHALKC_04000	CDS	1410	rocC		COG0833	Amino-acid permease RocC
PLJHALKC_04001	gene	1380	yhdG			
PLJHALKC_04001	CDS	1380	yhdG		COG0531	putative amino acid permease YhdG
PLJHALKC_04002	gene	1389	eutB_2			
PLJHALKC_04002	CDS	1389	eutB_2	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
PLJHALKC_04003	gene	777	eutC_2			
PLJHALKC_04003	CDS	777	eutC_2	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
PLJHALKC_04004	gene	1137				
PLJHALKC_04004	CDS	1137			COG0683	Leu/Ile/Val-binding protein 
PLJHALKC_04005	gene	900	livH_3			
PLJHALKC_04005	CDS	900	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
PLJHALKC_04006	gene	1050				
PLJHALKC_04006	CDS	1050				hypothetical protein
PLJHALKC_04007	gene	783	lptB_3			
PLJHALKC_04007	CDS	783	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
PLJHALKC_04008	gene	696	livF_6			
PLJHALKC_04008	CDS	696	livF_6		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
PLJHALKC_04009	gene	171				
PLJHALKC_04009	CDS	171				hypothetical protein
PLJHALKC_04010	gene	810	glnH_3			
PLJHALKC_04010	CDS	810	glnH_3		COG0834	ABC transporter glutamine-binding protein GlnH
PLJHALKC_04011	gene	819	glnQ_7			
PLJHALKC_04011	CDS	819	glnQ_7	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
PLJHALKC_04012	gene	753	gltJ_2			
PLJHALKC_04012	CDS	753	gltJ_2		COG0765	Glutamate/aspartate import permease protein GltJ
PLJHALKC_04013	gene	690	glnP_2			
PLJHALKC_04013	CDS	690	glnP_2		COG0765	putative glutamine ABC transporter permease protein GlnP
PLJHALKC_04014	gene	711	ecpE_2			
PLJHALKC_04014	CDS	711	ecpE_2			putative fimbrial chaperone EcpE
PLJHALKC_04015	gene	1644	ecpD_2			
PLJHALKC_04015	CDS	1644	ecpD_2			Fimbria adhesin EcpD
PLJHALKC_04016	gene	2526	ecpC_2			
PLJHALKC_04016	CDS	2526	ecpC_2			putative outer membrane usher protein EcpC
PLJHALKC_04017	gene	669	ecpB_2			
PLJHALKC_04017	CDS	669	ecpB_2			putative fimbrial chaperone EcpB
PLJHALKC_04018	gene	588	ecpA_2			
PLJHALKC_04018	CDS	588	ecpA_2			Common pilus major fimbrillin subunit EcpA
PLJHALKC_04019	gene	543	ecpR			
PLJHALKC_04019	CDS	543	ecpR			HTH-type transcriptional regulator EcpR
PLJHALKC_04020	gene	843	phnC			
PLJHALKC_04020	CDS	843	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
PLJHALKC_04021	gene	939				
PLJHALKC_04021	CDS	939				hypothetical protein
PLJHALKC_04022	gene	873				
PLJHALKC_04022	CDS	873				hypothetical protein
PLJHALKC_04023	gene	885				
PLJHALKC_04023	CDS	885				hypothetical protein
PLJHALKC_04024	gene	792				
PLJHALKC_04024	CDS	792				hypothetical protein
PLJHALKC_04025	gene	666				
PLJHALKC_04025	CDS	666		3.1.3.-	COG0560	putative phosphatase
PLJHALKC_04026	gene	870				
PLJHALKC_04026	CDS	870				hypothetical protein
PLJHALKC_04027	gene	462				
PLJHALKC_04027	CDS	462				hypothetical protein
PLJHALKC_04028	gene	1053	phoE			
PLJHALKC_04028	CDS	1053	phoE		COG3203	Outer membrane porin PhoE
PLJHALKC_04029	gene	1104	proB			
PLJHALKC_04029	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
PLJHALKC_04030	gene	1254	proA_2			
PLJHALKC_04030	CDS	1254	proA_2	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
PLJHALKC_04031	gene	76				
PLJHALKC_04031	tRNA	76				tRNA-Thr(cgt)
PLJHALKC_04032	gene	1191	intS			
PLJHALKC_04032	CDS	1191	intS		COG0582	Prophage integrase IntS
PLJHALKC_04033	gene	951	soj			
PLJHALKC_04033	CDS	951	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
PLJHALKC_04034	gene	426				
PLJHALKC_04034	CDS	426				hypothetical protein
PLJHALKC_04035	gene	567				
PLJHALKC_04035	CDS	567				hypothetical protein
PLJHALKC_04036	gene	246				
PLJHALKC_04036	CDS	246				hypothetical protein
PLJHALKC_04037	gene	738				
PLJHALKC_04037	CDS	738				hypothetical protein
PLJHALKC_04038	gene	267				
PLJHALKC_04038	CDS	267				hypothetical protein
PLJHALKC_04039	gene	195				
PLJHALKC_04039	CDS	195				hypothetical protein
PLJHALKC_04040	gene	228				
PLJHALKC_04040	CDS	228				hypothetical protein
PLJHALKC_04041	gene	321				
PLJHALKC_04041	CDS	321				hypothetical protein
PLJHALKC_04042	gene	2334				
PLJHALKC_04042	CDS	2334				hypothetical protein
PLJHALKC_04043	gene	660				
PLJHALKC_04043	CDS	660				hypothetical protein
PLJHALKC_04044	gene	2766	pknK			
PLJHALKC_04044	CDS	2766	pknK	2.7.11.1	COG2909	Serine/threonine-protein kinase PknK
PLJHALKC_04045	gene	960	acoA			
PLJHALKC_04045	CDS	960	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
PLJHALKC_04046	gene	1020	acoB			
PLJHALKC_04046	CDS	1020	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
PLJHALKC_04047	gene	1536	pdhC			
PLJHALKC_04047	CDS	1536	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
PLJHALKC_04048	gene	1398	lpd			
PLJHALKC_04048	CDS	1398	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
PLJHALKC_04049	gene	252				
PLJHALKC_04049	CDS	252				hypothetical protein
PLJHALKC_04050	gene	792	lsrF_2			
PLJHALKC_04050	CDS	792	lsrF_2	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
PLJHALKC_04051	gene	552	glpP			
PLJHALKC_04051	CDS	552	glpP		COG1954	Glycerol uptake operon antiterminator regulatory protein
PLJHALKC_04052	gene	1539	lyx_2			
PLJHALKC_04052	CDS	1539	lyx_2	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
PLJHALKC_04053	gene	762	fabG_12			
PLJHALKC_04053	CDS	762	fabG_12	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PLJHALKC_04054	gene	996				
PLJHALKC_04054	CDS	996		1.17.1.9		Formate dehydrogenase, mitochondrial
PLJHALKC_04055	gene	1263	gatC_2			
PLJHALKC_04055	CDS	1263	gatC_2		COG3775	PTS system galactitol-specific EIIC component
PLJHALKC_04056	gene	639	gstB_3			
PLJHALKC_04056	CDS	639	gstB_3	2.5.1.18	COG0625	Glutathione S-transferase GstB
PLJHALKC_04057	gene	750	yjhP			
PLJHALKC_04057	CDS	750	yjhP			putative protein YjhP
PLJHALKC_04058	gene	258				
PLJHALKC_04058	CDS	258				hypothetical protein
PLJHALKC_04059	gene	978	glaH			
PLJHALKC_04059	CDS	978	glaH	1.14.11.-		Glutarate 2-hydroxylase
PLJHALKC_04060	gene	1269	lhgD			
PLJHALKC_04060	CDS	1269	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
PLJHALKC_04061	gene	1449	gabD_2			
PLJHALKC_04061	CDS	1449	gabD_2	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
PLJHALKC_04062	gene	1284	gabT			
PLJHALKC_04062	CDS	1284	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
PLJHALKC_04063	gene	1401	gabP			
PLJHALKC_04063	CDS	1401	gabP		COG1113	GABA permease
PLJHALKC_04064	gene	693	glaR			
PLJHALKC_04064	CDS	693	glaR		COG1802	HTH-type transcriptional repressor GlaR
PLJHALKC_04065	gene	399	crl			
PLJHALKC_04065	CDS	399	crl			Sigma factor-binding protein Crl
PLJHALKC_04066	gene	1245				
PLJHALKC_04066	CDS	1245				hypothetical protein
PLJHALKC_04067	gene	459	gpt			
PLJHALKC_04067	CDS	459	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
PLJHALKC_04068	gene	1458	pepD			
PLJHALKC_04068	CDS	1458	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
PLJHALKC_04069	gene	453	yafP			
PLJHALKC_04069	CDS	453	yafP	2.3.1.-	COG0454	putative N-acetyltransferase YafP
PLJHALKC_04070	gene	1056	dinB			
PLJHALKC_04070	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
PLJHALKC_04071	gene	861				
PLJHALKC_04071	CDS	861			COG0584	putative protein
PLJHALKC_04072	gene	216				
PLJHALKC_04072	CDS	216				hypothetical protein
PLJHALKC_04073	gene	1224	nqrF			
PLJHALKC_04073	CDS	1224	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
PLJHALKC_04074	gene	597	nqrE			
PLJHALKC_04074	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
PLJHALKC_04075	gene	639	nqrD			
PLJHALKC_04075	CDS	639	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
PLJHALKC_04076	gene	795	nqrC			
PLJHALKC_04076	CDS	795	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
PLJHALKC_04077	gene	1239	nqrB			
PLJHALKC_04077	CDS	1239	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
PLJHALKC_04078	gene	1344	nqrA			
PLJHALKC_04078	CDS	1344	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
PLJHALKC_04079	gene	741				
PLJHALKC_04079	CDS	741				hypothetical protein
PLJHALKC_04080	gene	768	yafJ			
PLJHALKC_04080	CDS	768	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
PLJHALKC_04081	gene	582	gmhA			
PLJHALKC_04081	CDS	582	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
PLJHALKC_04082	gene	2445	fadE			
PLJHALKC_04082	CDS	2445	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
PLJHALKC_04083	gene	771	yafV			
PLJHALKC_04083	CDS	771	yafV	3.5.1.3		Omega-amidase YafV
PLJHALKC_04084	gene	591	eamB			
PLJHALKC_04084	CDS	591	eamB		COG1280	Cysteine/O-acetylserine efflux protein
PLJHALKC_04085	gene	882	cmpR_3			
PLJHALKC_04085	CDS	882	cmpR_3			HTH-type transcriptional activator CmpR
PLJHALKC_04086	gene	77				
PLJHALKC_04086	tRNA	77				tRNA-Asp(gtc)
PLJHALKC_04087	gene	741	dnaQ			
PLJHALKC_04087	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
PLJHALKC_04088	gene	468	rnhA			
PLJHALKC_04088	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
PLJHALKC_04089	gene	723				
PLJHALKC_04089	CDS	723				hypothetical protein
PLJHALKC_04090	gene	756	gloB			
PLJHALKC_04090	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
PLJHALKC_04091	gene	1155	mltD			
PLJHALKC_04091	CDS	1155	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
PLJHALKC_04092	gene	771	ycgJ			
PLJHALKC_04092	CDS	771	ycgJ	2.1.1.-		putative methyltransferase YcgJ
PLJHALKC_04093	gene	807				
PLJHALKC_04093	CDS	807				hypothetical protein
PLJHALKC_04094	gene	1191	ydhP_2			
PLJHALKC_04094	CDS	1191	ydhP_2		COG2814	Inner membrane transport protein YdhP
PLJHALKC_04095	gene	906	dmlR_19			
PLJHALKC_04095	CDS	906	dmlR_19			HTH-type transcriptional regulator DmlR
PLJHALKC_04096	gene	804	dkgB			
PLJHALKC_04096	CDS	804	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
PLJHALKC_04097	gene	77				
PLJHALKC_04097	tRNA	77				tRNA-Asp(gtc)
PLJHALKC_04098	gene	111				
PLJHALKC_04098	rRNA	111				5S ribosomal RNA
PLJHALKC_04099	gene	2899				
PLJHALKC_04099	rRNA	2899				23S ribosomal RNA
PLJHALKC_04100	gene	76				
PLJHALKC_04100	tRNA	76				tRNA-Ala(tgc)
PLJHALKC_04101	gene	77				
PLJHALKC_04101	tRNA	77				tRNA-Ile(gat)
PLJHALKC_04102	gene	1536				
PLJHALKC_04102	rRNA	1536				16S ribosomal RNA
PLJHALKC_04103	gene	567	gmhB			
PLJHALKC_04103	CDS	567	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
PLJHALKC_04104	gene	1032	metN_3			
PLJHALKC_04104	CDS	1032	metN_3	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
PLJHALKC_04105	gene	654	metI_4			
PLJHALKC_04105	CDS	654	metI_4		COG2011	D-methionine transport system permease protein MetI
PLJHALKC_04106	gene	816	metQ_4			
PLJHALKC_04106	CDS	816	metQ_4		COG1464	D-methionine-binding lipoprotein MetQ
PLJHALKC_04107	gene	408	rcsF			
PLJHALKC_04107	CDS	408	rcsF			Outer membrane lipoprotein RcsF
PLJHALKC_04108	gene	708	trmO			
PLJHALKC_04108	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
PLJHALKC_04109	gene	1719	proS			
PLJHALKC_04109	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
PLJHALKC_04110	gene	843				
PLJHALKC_04110	CDS	843				hypothetical protein
PLJHALKC_04111	gene	699	nlpE			
PLJHALKC_04111	CDS	699	nlpE		COG3015	Lipoprotein NlpE
PLJHALKC_04112	gene	414	arfB			
PLJHALKC_04112	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
PLJHALKC_04113	gene	546	yaeQ			
PLJHALKC_04113	CDS	546	yaeQ		COG4681	putative protein YaeQ
PLJHALKC_04114	gene	201				
PLJHALKC_04114	CDS	201				hypothetical protein
PLJHALKC_04115	gene	261	rof			
PLJHALKC_04115	CDS	261	rof		COG4568	Protein rof
PLJHALKC_04116	gene	1314	tilS			
